drugbank_id,name,enzy
DB12319,Benzbromarone,P33261
DB12329,Eravacycline,P08684
DB12329,Eravacycline,P21397
DB12332,Rucaparib,P10635
DB12332,Rucaparib,P05177
DB12332,Rucaparib,P08684
DB12332,Rucaparib,P22309
DB12332,Rucaparib,P20815
DB12332,Rucaparib,P24462
DB12332,Rucaparib,Q9HB55
DB12332,Rucaparib,P33261
DB12332,Rucaparib,P11712
DB12332,Rucaparib,P10632
DB12364,Betrixaban,P08684
DB12364,Betrixaban,P10635
DB12371,Siponimod,P08684
DB12371,Siponimod,P11712
DB12391,Sagopilone,P08684
DB12404,Remimazolam,P23141
DB12406,Lisofylline,P08684
DB12406,Lisofylline,P11509
DB12406,Lisofylline,P05177
DB12457,Rimegepant,P08684
DB12457,Rimegepant,P11712
DB12466,Favipiravir,Q06278
DB12466,Favipiravir,P47989
DB12466,Favipiravir,P22309
DB12466,Favipiravir,P10632
DB12466,Favipiravir,P05181
DB12474,Lynestrenol,P08684
DB12474,Lynestrenol,P11712
DB12474,Lynestrenol,P33261
DB12483,Copanlisib,P08684
DB12483,Copanlisib,P20815
DB12483,Copanlisib,P24462
DB12483,Copanlisib,P04798
DB12489,Mirvetuximab soravtansine,P08684
DB12499,Clascoterone,Q6LAP9
DB12499,Clascoterone,P05177
DB12499,Clascoterone,P20813
DB12499,Clascoterone,P10632
DB12499,Clascoterone,P11712
DB12499,Clascoterone,P33261
DB12499,Clascoterone,P10635
DB12499,Clascoterone,P05181
DB12499,Clascoterone,P08684
DB12500,Fedratinib,P08684
DB12500,Fedratinib,P33261
DB12500,Fedratinib,P31513
DB12500,Fedratinib,P10635
DB12513,Omaveloxolone,P08684
DB12513,Omaveloxolone,P10632
DB12513,Omaveloxolone,P51589
DB12515,9-aminocamptothecin,P08684
DB12523,Mizolastine,P10635
DB12532,Oxetacaine,P08684
DB12537,"1,2-Benzodiazepine",P08684
DB12543,Samidorphan,P08684
DB12543,Samidorphan,P20815
DB12543,Samidorphan,P33261
DB12543,Samidorphan,P10632
DB12548,Sparsentan,P08684
DB12548,Sparsentan,P20813
DB12548,Sparsentan,P11712
DB12548,Sparsentan,P33261
DB12582,Piperine,P08684
DB12590,Indiplon,P08684
DB12590,Indiplon,P05177
DB12597,Asciminib,P08684
DB12597,Asciminib,P16662
DB12597,Asciminib,O75795
DB12597,Asciminib,P22309
DB12597,Asciminib,P33261
DB12597,Asciminib,P11712
DB12612,Ozanimod,P08684
DB12612,Ozanimod,P11766
DB12612,Ozanimod,P05091
DB12612,Ozanimod,P11245
DB12612,Ozanimod,P27338
DB12612,Ozanimod,P10632
DB12612,Ozanimod,Q04828
DB12612,Ozanimod,P52895
DB12612,Ozanimod,P51648
DB12629,"3,5-diiodothyropropionic acid",P08684
DB12668,Metenkefalin,Q8N4T0
DB12674,Lurbinectedin,P08684
DB12693,Ritanserin,P10635
DB12713,Sotagliflozin,O60656
DB12713,Sotagliflozin,P22309
DB12713,Sotagliflozin,P16662
DB12713,Sotagliflozin,P08684
DB12713,Sotagliflozin,P10635
DB12752,Bucindolol,P10635
DB12781,Balaglitazone,P08684
DB12781,Balaglitazone,P10632
DB12783,Benserazide,P21964
DB12808,Trifarotene,P11712
DB12808,Trifarotene,P08684
DB12808,Trifarotene,P10632
DB12808,Trifarotene,P20813
DB12814,Cepeginterferon alfa-2B,P05177
DB12816,Terpinen-4-ol,P11509
DB12825,Lefamulin,P08684
DB12831,Gabexate,P07477
DB12831,Gabexate,P09871
DB12831,Gabexate,P00736
DB12834,Secnidazole,P08684
DB12834,Secnidazole,P20815
DB12834,Secnidazole,P33261
DB12872,Vonicog alfa,Q76LX8
DB12874,Quizartinib,P08684
DB12874,Quizartinib,P24462
DB12874,Quizartinib,P20815
DB12874,Quizartinib,P22309
DB12893,Sacituzumab govitecan,P22309
DB12902,Trofosfamide,P08684
DB12902,Trofosfamide,P20813
DB12902,Trofosfamide,P11509
DB12902,Trofosfamide,P11712
DB12911,Nicoboxil,P02768
DB12923,Gallopamil,P08684
DB12941,Darolutamide,P08684
DB12941,Darolutamide,O60656
DB12945,Dihydralazine,P05177
DB12952,Methylprednisone,P08684
DB12978,Pexidartinib,P08684
DB12978,Pexidartinib,P22310
DB12978,Pexidartinib,P20813
DB12978,Pexidartinib,P11712
DB12978,Pexidartinib,P22309
DB13003,Cortivazol,P08684
DB13003,Cortivazol,P20815
DB13007,Enfortumab vedotin,P08684
DB13009,Carbendazim,P11511
DB13074,Macimorelin,P08684
DB13092,Meclocycline,Q93L51
DB13125,Lusutrombopag,Q02928
DB13132,Artemisinin,P20813
DB13133,Von Willebrand factor human,Q76LX8
DB13136,Fluindione,P11712
DB13155,Esculin,O94925
DB13158,Clobetasone,P08684
DB13168,Omega-6 fatty acids,O95864
DB13168,Omega-6 fatty acids,O60427
DB13168,Omega-6 fatty acids,P35354
DB13168,Omega-6 fatty acids,P09917
DB13179,Troleandomycin,Q9HB55
DB13179,Troleandomycin,P10632
DB13179,Troleandomycin,P08684
DB13179,Troleandomycin,P24462
DB13179,Troleandomycin,P20815
DB13192,Antihemophilic factor human,P04070
DB13203,Bamifylline,P05177
DB13208,Prednylidene,P08684
DB13208,Prednylidene,P20815
DB13228,Flosequinan,P08684
DB13257,Ferrous sulfate anhydrous,P00450
DB13257,Ferrous sulfate anhydrous,P81172
DB13257,Ferrous sulfate anhydrous,P02787
DB13257,Ferrous sulfate anhydrous,Q9BQS7
DB13257,Ferrous sulfate anhydrous,Q53TN4
DB13261,Sitafloxacin,P05177
DB13287,Miocamycin,P08684
DB13293,Ipecac,P10635
DB13293,Ipecac,P08684
DB13323,Trichloroethylene,P05181
DB13323,Trichloroethylene,P05177
DB13323,Trichloroethylene,P08684
DB13338,Flurithromycin,P08684
DB13345,Dihydroergocristine,P08684
DB13347,Diphenadione,P08684
DB13385,Dihydroergocryptine,P08684
DB13399,Terguride,P08684
DB13406,Carbutamide,P11712
DB13409,Rokitamycin,P08684
DB13443,Esatenolol,P10635
DB13449,Proxyphylline,P05177
DB13456,Midecamycin,P08684
DB13488,Bencyclane,P08684
DB13500,Otilonium,P08684
DB13508,Cloranolol,P10635
DB13528,Chlormadinone,P08684
DB13530,Mepindolol,P10635
DB13573,Acefylline,P05177
DB13592,Etamiphylline,P05177
DB13600,Deltamethrin,P10632
DB13600,Deltamethrin,P33261
DB13600,Deltamethrin,P08684
DB13600,Deltamethrin,P20815
DB13602,Promegestone,P08684
DB13609,Umifenovir,O60656
DB13609,Umifenovir,P16662
DB13609,Umifenovir,P08684
DB13609,Umifenovir,Q01740
DB13609,Umifenovir,P31513
DB13609,Umifenovir,P05181
DB13609,Umifenovir,P05177
DB13609,Umifenovir,P10635
DB13609,Umifenovir,P11712
DB13609,Umifenovir,P20815
DB13620,Potassium gluconate,P54710
DB13634,Pentifylline,P05177
DB13675,Metahexamide,P11712
DB13679,Dexchlorpheniramine,P10635
DB13685,Quingestanol,P08684
DB13725,Terodiline,P08684
DB13728,Halometasone,P08684
DB13728,Halometasone,P20815
DB13746,Bioallethrin,P10632
DB13746,Bioallethrin,P11712
DB13746,Bioallethrin,P33261
DB13746,Bioallethrin,P08684
DB13746,Bioallethrin,P11711
DB13746,Bioallethrin,P00185
DB13746,Bioallethrin,P05178
DB13746,Bioallethrin,P08683
DB13746,Bioallethrin,P04800
DB13746,Bioallethrin,P05183
DB13749,Magnesium gluconate,P12277
DB13749,Magnesium gluconate,P00519
DB13749,Magnesium gluconate,P30049
DB13749,Magnesium gluconate,Q08828
DB13749,Magnesium gluconate,P33402
DB13749,Magnesium gluconate,P16118
DB13749,Magnesium gluconate,P05023
DB13757,Epanolol,P10635
DB13762,Dexrabeprazole,P33261
DB13766,Lidoflazine,P08684
DB13772,Rufloxacin,P05177
DB13775,Tertatolol,P10635
DB13783,Acemetacin,P16662
DB13791,Penfluridol,P08684
DB13812,Bufylline,P05177
DB13823,Pipemidic acid,P05177
DB13835,Caroverine,P08684
DB13843,Cloprednol,P08684
DB13843,Cloprednol,P20815
DB13848,Fluorodopa (18F),P20711
DB13854,Gamolenic acid,Q9NYP7
DB13854,Gamolenic acid,P16050
DB13854,Gamolenic acid,P23219
DB13854,Gamolenic acid,P35354
DB13854,Gamolenic acid,O60427
DB13854,Gamolenic acid,P14555
DB13857,Demegestone,P08684
DB13866,Etynodiol,P08684
DB13867,Fluticasone,P08684
DB13867,Fluticasone,P20815
DB13867,Fluticasone,P24462
DB13867,Fluticasone,P10632
DB13874,Enasidenib,P05177
DB13874,Enasidenib,P20813
DB13874,Enasidenib,P10632
DB13874,Enasidenib,P11712
DB13874,Enasidenib,P33261
DB13874,Enasidenib,P10635
DB13874,Enasidenib,P08684
DB13874,Enasidenib,P22309
DB13874,Enasidenib,P35503
DB13874,Enasidenib,P22310
DB13874,Enasidenib,O60656
DB13874,Enasidenib,P16662
DB13874,Enasidenib,P54855
DB13875,Harmaline,P10635
DB13875,Harmaline,P05177
DB13876,Brofaromine,P10635
DB13884,Albutrepenonacog alfa,P00451
DB13892,Crotalus atrox antivenin,O15496
DB13919,Candesartan,P10632
DB13919,Candesartan,P11712
DB13919,Candesartan,P35503
DB13919,Candesartan,P23219
DB13928,Semaglutide,P27487
DB13928,Semaglutide,P08473
DB13928,Semaglutide,P06858
DB13928,Semaglutide,P04745
DB13931,Netarsudil,Q6LAP9
DB13941,Piperaquine,P08684
DB13941,Piperaquine,P33261
DB13941,Piperaquine,P11712
DB13941,Piperaquine,P20813
DB13941,Piperaquine,P05181
DB13949,Ferric cation,P00156
DB13950,WIN 55212-2,P08684
DB13952,Estradiol acetate,P05177
DB13952,Estradiol acetate,P22309
DB13952,Estradiol acetate,P08684
DB13952,Estradiol acetate,P20815
DB13952,Estradiol acetate,P24462
DB13952,Estradiol acetate,P04798
DB13952,Estradiol acetate,Q16678
DB13952,Estradiol acetate,P33261
DB13952,Estradiol acetate,P10632
DB13952,Estradiol acetate,P11712
DB13953,Estradiol benzoate,P05177
DB13953,Estradiol benzoate,P22309
DB13953,Estradiol benzoate,P08684
DB13953,Estradiol benzoate,P20815
DB13953,Estradiol benzoate,P24462
DB13953,Estradiol benzoate,P04798
DB13953,Estradiol benzoate,Q16678
DB13953,Estradiol benzoate,P33261
DB13953,Estradiol benzoate,P10632
DB13953,Estradiol benzoate,P11712
DB13954,Estradiol cypionate,P05177
DB13954,Estradiol cypionate,P22309
DB13954,Estradiol cypionate,P08684
DB13954,Estradiol cypionate,P20815
DB13954,Estradiol cypionate,P24462
DB13954,Estradiol cypionate,P04798
DB13954,Estradiol cypionate,Q16678
DB13954,Estradiol cypionate,P33261
DB13954,Estradiol cypionate,P10632
DB13954,Estradiol cypionate,P11712
DB13955,Estradiol dienanthate,P05177
DB13955,Estradiol dienanthate,P22309
DB13955,Estradiol dienanthate,P08684
DB13955,Estradiol dienanthate,P20815
DB13955,Estradiol dienanthate,P24462
DB13955,Estradiol dienanthate,P04798
DB13955,Estradiol dienanthate,Q16678
DB13955,Estradiol dienanthate,P33261
DB13955,Estradiol dienanthate,P10632
DB13955,Estradiol dienanthate,P11712
DB13956,Estradiol valerate,P05177
DB13956,Estradiol valerate,P22309
DB13956,Estradiol valerate,P08684
DB13956,Estradiol valerate,P20815
DB13956,Estradiol valerate,P24462
DB13956,Estradiol valerate,P04798
DB13956,Estradiol valerate,Q16678
DB13956,Estradiol valerate,P33261
DB13956,Estradiol valerate,P10632
DB13956,Estradiol valerate,P11712
DB13959,Medium-chain triglycerides,P06858
DB13961,Fish oil,P08684
DB13963,"1,2-dichlorobenzene",P05181
DB13966,Isopropyl myristate,Q6LAP9
DB13975,Black cohosh,P08684
DB13975,Black cohosh,P05183
DB13975,Black cohosh,P05177
DB13975,Black cohosh,P11712
DB13975,Black cohosh,P10635
DB13981,Nomegestrol acetate,P08684
DB13997,Baloxavir marboxil,P35503
DB13997,Baloxavir marboxil,P08684
DB13997,Baloxavir marboxil,P20813
DB13997,Baloxavir marboxil,P10632
DB13998,Lonoctocog alfa,P00734
DB13998,Lonoctocog alfa,P04070
DB13999,Moroctocog alfa,P00734
DB13999,Moroctocog alfa,P04070
DB14001,alpha-Tocopherol succinate,P78329
DB14001,alpha-Tocopherol succinate,P08684
DB14001,alpha-Tocopherol succinate,P09210
DB14001,alpha-Tocopherol succinate,P09211
DB14001,alpha-Tocopherol succinate,P78417
DB14001,alpha-Tocopherol succinate,P21266
DB14001,alpha-Tocopherol succinate,P48506
DB14001,alpha-Tocopherol succinate,P15559
DB14001,alpha-Tocopherol succinate,P09601
DB14001,alpha-Tocopherol succinate,P00441
DB14002,D-alpha-Tocopherol acetate,P78329
DB14002,D-alpha-Tocopherol acetate,P08684
DB14002,D-alpha-Tocopherol acetate,P09210
DB14002,D-alpha-Tocopherol acetate,P09211
DB14002,D-alpha-Tocopherol acetate,P78417
DB14002,D-alpha-Tocopherol acetate,P21266
DB14002,D-alpha-Tocopherol acetate,P48506
DB14002,D-alpha-Tocopherol acetate,P15559
DB14002,D-alpha-Tocopherol acetate,P09601
DB14002,D-alpha-Tocopherol acetate,P00441
DB14003,alpha-Tocopherol acetate,P78329
DB14003,alpha-Tocopherol acetate,P08684
DB14004,Tildrakizumab,Q02928
DB14006,Choline salicylate,Q9Y6K0
DB14006,Choline salicylate,Q9Y259
DB14006,Choline salicylate,P28329
DB14006,Choline salicylate,P35790
DB14006,Choline salicylate,Q8NE62
DB14009,Medical Cannabis,P08684
DB14009,Medical Cannabis,P33261
DB14009,Medical Cannabis,P04798
DB14009,Medical Cannabis,P05177
DB14009,Medical Cannabis,Q16678
DB14009,Medical Cannabis,P20813
DB14009,Medical Cannabis,P10632
DB14009,Medical Cannabis,P05181
DB14009,Medical Cannabis,P11712
DB14009,Medical Cannabis,P10635
DB14009,Medical Cannabis,P20815
DB14009,Medical Cannabis,P16662
DB14009,Medical Cannabis,O60656
DB14009,Medical Cannabis,P23141
DB14009,Medical Cannabis,P24462
DB14009,Medical Cannabis,P09917
DB14009,Medical Cannabis,P16050
DB14009,Medical Cannabis,P51589
DB14009,Medical Cannabis,Q9HAW7
DB14009,Medical Cannabis,Q9HAW8
DB14009,Medical Cannabis,Q9HAW9
DB14009,Medical Cannabis,P00441
DB14009,Medical Cannabis,P11509
DB14009,Medical Cannabis,O75795
DB14010,"5-methoxy-N,N-dimethyltryptamine",P10635
DB14011,Nabiximols,P11712
DB14011,Nabiximols,P33261
DB14011,Nabiximols,P08684
DB14011,Nabiximols,P20815
DB14011,Nabiximols,P09917
DB14011,Nabiximols,P16050
DB14011,Nabiximols,P10635
DB14018,Bromotheophylline,P05177
DB14019,Fosnetupitant,P08684
DB14025,Clinafloxacin,P05177
DB14025,Clinafloxacin,P33261
DB14025,Clinafloxacin,P10635
DB14025,Clinafloxacin,P11712
DB14029,Furafylline,P05177
DB14031,Tretamine,P06276
DB14033,Acetyl sulfisoxazole,P11712
DB14046,Dichlorobenzene,P05181
DB14055,(S)-Warfarin,P08684
DB14055,(S)-Warfarin,P10632
DB14055,(S)-Warfarin,P11712
DB14055,(S)-Warfarin,P33260
DB14055,(S)-Warfarin,P33261
DB14060,NS-398,P35354
DB14063,Dexverapamil,P08684
DB14064,Emopamil,P08684
DB14065,Lomerizine,P08684
DB14066,Tetrandrine,P08684
DB14068,Dexniguldipine,P08684
DB14126,Tenofovir,P00568
DB14126,Tenofovir,P54819
DB14126,Tenofovir,P15531
DB14126,Tenofovir,P22392
DB14132,8-chlorotheophylline,P05177
DB14185,Aripiprazole lauroxil,P10635
DB14185,Aripiprazole lauroxil,P08684
DB14185,Aripiprazole lauroxil,P20815
DB14185,Aripiprazole lauroxil,P24462
DB14240,Echinacea,P08684
DB14487,Zinc acetate,P00915
DB14487,Zinc acetate,P16870
DB14487,Zinc acetate,P00326
DB14487,Zinc acetate,P14735
DB14487,Zinc acetate,P00441
DB14512,Mometasone furoate,P10632
DB14512,Mometasone furoate,P08684
DB14512,Mometasone furoate,P20815
DB14520,Tetraferric tricitrate decahydrate,Q53TN4
DB14520,Tetraferric tricitrate decahydrate,P02794
DB14533,Zinc chloride,P16870
DB14533,Zinc chloride,P00326
DB14533,Zinc chloride,P14735
DB14533,Zinc chloride,P00441
DB14533,Zinc chloride,P00918
DB14538,Hydrocortisone aceponate,P08684
DB14538,Hydrocortisone aceponate,P20815
DB14538,Hydrocortisone aceponate,P24462
DB14538,Hydrocortisone aceponate,P10632
DB14539,Hydrocortisone acetate,P08684
DB14539,Hydrocortisone acetate,P20815
DB14539,Hydrocortisone acetate,P24462
DB14539,Hydrocortisone acetate,P15538
DB14539,Hydrocortisone acetate,P19099
DB14539,Hydrocortisone acetate,P10632
DB14540,Hydrocortisone butyrate,P08684
DB14540,Hydrocortisone butyrate,P20815
DB14540,Hydrocortisone butyrate,P24462
DB14540,Hydrocortisone butyrate,P15538
DB14540,Hydrocortisone butyrate,P19099
DB14540,Hydrocortisone butyrate,P10632
DB14541,Hydrocortisone cypionate,P08684
DB14541,Hydrocortisone cypionate,P20815
DB14541,Hydrocortisone cypionate,P24462
DB14541,Hydrocortisone cypionate,P10632
DB14542,Hydrocortisone phosphate,P08684
DB14542,Hydrocortisone phosphate,P20815
DB14542,Hydrocortisone phosphate,P24462
DB14542,Hydrocortisone phosphate,P10632
DB14543,Hydrocortisone probutate,P08684
DB14543,Hydrocortisone probutate,P20815
DB14543,Hydrocortisone probutate,P24462
DB14543,Hydrocortisone probutate,P15538
DB14543,Hydrocortisone probutate,P19099
DB14543,Hydrocortisone probutate,P10632
DB14544,Hydrocortisone valerate,P08684
DB14544,Hydrocortisone valerate,P20815
DB14544,Hydrocortisone valerate,P24462
DB14544,Hydrocortisone valerate,P15538
DB14544,Hydrocortisone valerate,P19099
DB14544,Hydrocortisone valerate,P10632
DB14545,Hydrocortisone succinate,P08684
DB14545,Hydrocortisone succinate,P10632
DB14545,Hydrocortisone succinate,P15538
DB14545,Hydrocortisone succinate,P19099
DB14548,"Zinc sulfate, unspecified form",P16870
DB14548,"Zinc sulfate, unspecified form",P00326
DB14548,"Zinc sulfate, unspecified form",P14735
DB14548,"Zinc sulfate, unspecified form",P00441
DB14548,"Zinc sulfate, unspecified form",P00918
DB14568,Ivosidenib,P08684
DB14568,Ivosidenib,P20813
DB14568,Ivosidenib,P11712
DB14568,Ivosidenib,P10632
DB14569,Tedizolid,P21397
DB14569,Tedizolid,P27338
DB14570,Hydroxyprogesterone,P08684
DB14575,Eslicarbazepine,P22309
DB14575,Eslicarbazepine,P33261
DB14575,Eslicarbazepine,P08684
DB14583,Segesterone acetate,P08684
DB14598,Edetate calcium disodium anhydrous,P00813
DB14598,Edetate calcium disodium anhydrous,Q15166
DB14598,Edetate calcium disodium anhydrous,P11511
DB14598,Edetate calcium disodium anhydrous,P08684
DB14598,Edetate calcium disodium anhydrous,P27169
DB14600,Edetate disodium anhydrous,P00813
DB14600,Edetate disodium anhydrous,Q15166
DB14600,Edetate disodium anhydrous,P11511
DB14600,Edetate disodium anhydrous,P08684
DB14600,Edetate disodium anhydrous,P27169
DB14633,Prednisolone hemisuccinate,P08684
DB14633,Prednisolone hemisuccinate,P20815
DB14634,Fluprednidene acetate,P08684
DB14634,Fluprednidene acetate,P20815
DB14637,Fluprednisolone acetate,P08684
DB14644,Methylprednisolone hemisuccinate,P08684
DB14644,Methylprednisolone hemisuccinate,P20815
DB14646,Prednisone acetate,P08684
DB14646,Prednisone acetate,P20815
DB14649,Dexamethasone acetate,P08684
DB14649,Dexamethasone acetate,P20815
DB14649,Dexamethasone acetate,P24462
DB14649,Dexamethasone acetate,P05093
DB14649,Dexamethasone acetate,P04798
DB14649,Dexamethasone acetate,P11509
DB14649,Dexamethasone acetate,P20813
DB14649,Dexamethasone acetate,P33261
DB14649,Dexamethasone acetate,P10632
DB14649,Dexamethasone acetate,P05181
DB14649,Dexamethasone acetate,Q9HB55
DB14649,Dexamethasone acetate,Q02928
DB14649,Dexamethasone acetate,P15538
DB14649,Dexamethasone acetate,P80365
DB14649,Dexamethasone acetate,P28845
DB14652,Clocortolone acetate,P08684
DB14652,Clocortolone acetate,P20815
DB14659,Melengestrol acetate,P08684
DB14659,Melengestrol acetate,P20815
DB14669,Betamethasone phosphate,P08684
DB14669,Betamethasone phosphate,P20815
DB14678,Norethindrone enanthate,P08684
DB14681,Cortisone,P08684
DB14681,Cortisone,P20815
DB14723,Larotrectinib,P08684
DB14732,Queuine,P28720
DB14737,Cannabinol,P08684
DB14737,Cannabinol,P11712
DB14737,Cannabinol,P20813
DB14737,Cannabinol,P05181
DB14737,Cannabinol,P16662
DB14737,Cannabinol,P05177
DB14737,Cannabinol,Q16678
DB14737,Cannabinol,P23141
DB14737,Cannabinol,P33261
DB14737,Cannabinol,P04798
DB14737,Cannabinol,P11509
DB14737,Cannabinol,P10635
DB14737,Cannabinol,Q9HAW7
DB14737,Cannabinol,Q9HAW9
DB14737,Cannabinol,O60656
DB14737,Cannabinol,Q9HAW8
DB14737,Cannabinol,P20815
DB14737,Cannabinol,P24462
DB14737,Cannabinol,P51589
DB14738,Turoctocog alfa pegol,P04070
DB14738,Turoctocog alfa pegol,P00742
DB14761,Remdesivir,P23141
DB14761,Remdesivir,P10619
DB14761,Remdesivir,P08684
DB14761,Remdesivir,P10632
DB14761,Remdesivir,P10635
DB14766,Etrasimod,P10632
DB14766,Etrasimod,P11712
DB14766,Etrasimod,P33261
DB14766,Etrasimod,P51589
DB14766,Etrasimod,P08684
DB14840,Ripretinib,P08684
DB14840,Ripretinib,P10635
DB14840,Ripretinib,P05181
DB14840,Ripretinib,P10632
DB14840,Ripretinib,P16234
DB14845,Filgotinib,O00748
DB14845,Filgotinib,P23141
DB14881,Oliceridine,P08684
DB14881,Oliceridine,P10635
DB14881,Oliceridine,P11712
DB14881,Oliceridine,P33261
DB14895,Vibegron,P08684
DB14921,Mavacamten,P10632
DB14921,Mavacamten,P20815
DB14921,Mavacamten,P11712
DB14921,Mavacamten,P33261
DB14921,Mavacamten,P08684
DB14921,Mavacamten,P20813
DB14921,Mavacamten,P10635
DB14924,Ritlecitinib,P08684
DB14924,Ritlecitinib,P10632
DB14924,Ritlecitinib,P05177
DB14924,Ritlecitinib,P11712
DB14924,Ritlecitinib,P08263
DB14924,Ritlecitinib,Q16772
DB14924,Ritlecitinib,P09488
DB14924,Ritlecitinib,P21266
DB14924,Ritlecitinib,P46439
DB14924,Ritlecitinib,P09211
DB14924,Ritlecitinib,P0CG29
DB14924,Ritlecitinib,O43708
DB14924,Ritlecitinib,P10620
DB14924,Ritlecitinib,Q99735
DB14924,Ritlecitinib,O14880
DB14962,Trastuzumab deruxtecan,P07858
DB14962,Trastuzumab deruxtecan,P07711
DB14962,Trastuzumab deruxtecan,P10253
DB14962,Trastuzumab deruxtecan,P11387
DB14962,Trastuzumab deruxtecan,P08684
DB14973,Abrocitinib,P33261
DB14973,Abrocitinib,P11712
DB14973,Abrocitinib,P08684
DB14973,Abrocitinib,P20813
DB14975,Voxelotor,P08684
DB14975,Voxelotor,P11712
DB14975,Voxelotor,P20813
DB14975,Voxelotor,P33261
DB14984,Casimersen,P08684
DB14984,Casimersen,P20815
DB14984,Casimersen,P11712
DB14984,Casimersen,P33261
DB14989,Umbralisib,P11712
DB14989,Umbralisib,P05177
DB14989,Umbralisib,P08684
DB14989,Umbralisib,P00519
DB14999,Human interferon beta,P05177
DB15011,Avacopan,P08684
DB15011,Avacopan,P11712
DB15011,Avacopan,P05177
DB15011,Avacopan,P20813
DB15031,Daridorexant,P08684
DB15071,Omidenepag isopropyl,Q6LAP9
DB15091,Upadacitinib,P08684
DB15091,Upadacitinib,P10635
DB15093,Somapacitan,P28845
DB15093,Somapacitan,P11510
DB15093,Somapacitan,P05177
DB15093,Somapacitan,P33261
DB15102,Pemigatinib,P08684
DB15114,Vamorolone,P08684
DB15114,Vamorolone,P20815
DB15114,Vamorolone,P10632
DB15114,Vamorolone,P35503
DB15114,Vamorolone,P16662
DB15114,Vamorolone,O75795
DB15119,Ropeginterferon alfa-2b,P11509
DB15119,Ropeginterferon alfa-2b,P05177
DB15119,Ropeginterferon alfa-2b,P10635
DB15131,Interferon alfa-2c,P05177
DB15133,Tepotinib,P08684
DB15133,Tepotinib,P10632
DB15133,Tepotinib,P11712
DB15149,Futibatinib,P08684
DB15149,Futibatinib,P11712
DB15149,Futibatinib,P10635
DB15233,Avapritinib,P08684
DB15233,Avapritinib,P11712
DB15328,Ubrogepant,P08684
DB15328,Ubrogepant,P10632
DB15328,Ubrogepant,P11712
DB15328,Ubrogepant,P33261
DB15328,Ubrogepant,P21397
DB15328,Ubrogepant,P22309
DB15328,Ubrogepant,P10635
DB15442,Trilaciclib,P05177
DB15444,Elexacaftor,P08684
DB15444,Elexacaftor,P20815
DB15444,Elexacaftor,P05177
DB15444,Elexacaftor,P20813
DB15444,Elexacaftor,P10632
DB15444,Elexacaftor,P11712
DB15444,Elexacaftor,P33261
DB15444,Elexacaftor,P10635
DB15456,Vericiguat,O60656
DB15456,Vericiguat,P22309
DB15463,Belzutifan,O75795
DB15463,Belzutifan,P33261
DB15463,Belzutifan,P08684
DB15465,Benzhydrocodone,P08684
DB15465,Benzhydrocodone,P10635
DB15465,Benzhydrocodone,P20813
DB15465,Benzhydrocodone,P33261
DB15488,Echinacoside,P21964
DB15489,Mexazolam,P08684
DB15490,Zuranolone,P08684
DB15566,Prednisolone acetate,P08684
DB15568,Adagrasib,P08684
DB15568,Adagrasib,P10632
DB15568,Adagrasib,P05177
DB15568,Adagrasib,P20813
DB15568,Adagrasib,P11712
DB15568,Adagrasib,P10635
DB15598,Ferric maltol,P19224
DB15636,Zilucoplan,P78329
DB15669,Fezolinetant,P05177
DB15669,Fezolinetant,P11712
DB15669,Fezolinetant,P33261
DB15673,Lenacapavir,P08684
DB15673,Lenacapavir,P22309
DB15688,Zavegepant,P08684
DB15688,Zavegepant,P10635
DB15822,Pralsetinib,P08684
DB15822,Pralsetinib,P20815
DB15822,Pralsetinib,P10635
DB15822,Pralsetinib,P05177
DB15822,Pralsetinib,P10632
DB15822,Pralsetinib,P11712
DB15935,Lumasiran,P10632
DB15982,Berotralstat,P10635
DB15982,Berotralstat,P08684
DB16098,Atogepant,P08684
DB16165,Finerenone,P04798
DB16165,Finerenone,P10632
DB16165,Finerenone,P08684
DB16200,Iptacopan,P22309
DB16200,Iptacopan,P35503
DB16200,Iptacopan,Q9HAW9
DB16200,Iptacopan,P10632
DB16200,Iptacopan,P10635
DB16217,Leniolisib,P08684
DB16217,Leniolisib,P20815
DB16217,Leniolisib,P05177
DB16217,Leniolisib,P10635
DB16217,Leniolisib,P04798
DB16220,Lonapegsomatropin,P28845
DB16220,Lonapegsomatropin,P05177
DB16220,Lonapegsomatropin,P33261
DB16222,Loncastuximab tesirine,P08684
DB16222,Loncastuximab tesirine,P20815
DB16226,Maralixibat,P08684
DB16236,Mitapivat,P08684
DB16236,Mitapivat,P20813
DB16236,Mitapivat,P10632
DB16236,Mitapivat,P11712
DB16236,Mitapivat,P33261
DB16236,Mitapivat,P22309
DB16236,Mitapivat,P05177
DB16267,Olutasidenib,P08684
DB16267,Olutasidenib,P10632
DB16267,Olutasidenib,P11712
DB16267,Olutasidenib,P05177
DB16267,Olutasidenib,P33261
DB16267,Olutasidenib,P20813
DB16349,Vicagrel,P23141
DB16349,Vicagrel,P09923
DB16349,Vicagrel,P33261
DB16349,Vicagrel,O00748
DB16349,Vicagrel,P22760
DB16390,Mobocertinib,P08684
DB16390,Mobocertinib,P20815
DB16390,Mobocertinib,P24462
DB16627,Melphalan flufenamide,P15144
DB16629,Serdexmethylphenidate,Q6LAP9
DB16650,Deucravacitinib,P05177
DB16650,Deucravacitinib,P20813
DB16650,Deucravacitinib,P10635
DB16650,Deucravacitinib,O00748
